CLIENTNUM,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
710630583,2843.0,1752,1091.0,0.624,3738,77,0.604,0.616,3.3505e-05,0.99997
709571958,2127.0,0,2127.0,0.735,4401,65,0.667,0.0,5.5077e-05,0.99994
790115358,4325.0,2418,1907.0,0.7959999999999999,4588,77,0.7909999999999999,0.5589999999999999,6.054e-05,0.99994
715904433,1695.0,0,1695.0,0.453,2055,46,0.314,0.0,0.99458,0.00542
709078908,2648.0,1539,1109.0,0.94,4926,89,0.816,0.581,0.00019311,0.99981
717541308,2602.0,1441,1161.0,0.7040000000000001,4838,85,0.735,0.5539999999999999,0.00019143,0.99981
779916408,1811.0,0,1811.0,0.835,4934,70,0.628,0.0,0.00018864,0.99981
714979383,1891.0,1134,757.0,0.636,5255,77,0.833,0.6,0.00011811,0.99988
711691608,2881.0,2450,431.0,0.629,2450,49,0.531,0.85,0.99686,0.00314112
788930358,2827.0,1896,931.0,0.7390000000000001,3891,81,1.025,0.6709999999999999,0.00011605,0.99988
716351208,4095.0,2517,1578.0,0.57,4175,77,1.026,0.615,0.00019191,0.99981
708266883,1666.0,0,1666.0,0.713,2312,35,0.25,0.0,0.9948,0.0052
718858683,1438.3,0,1438.3,0.665,4511,76,0.767,0.0,0.00016883,0.99983
771617883,2205.0,1313,892.0,0.929,4904,82,0.6729999999999999,0.595,0.00011065,0.99989
718001508,2890.0,2150,740.0,0.657,4377,84,0.867,0.7440000000000001,5.7151e-05,0.99994
708995283,10417.0,2290,8127.0,1.122,4871,75,1.027,0.22,8.6952e-05,0.99991
721173183,2363.0,1876,487.0,0.795,4984,85,0.667,0.794,5.663e-05,0.99994
711102858,3137.0,860,2277.0,0.304,1618,34,0.097,0.274,0.9964,0.00359603
711722808,1483.0,0,1483.0,0.7070000000000001,2520,40,0.429,0.0,0.99686,0.00314112
787466808,3009.0,2517,492.0,0.735,5329,82,0.745,0.836,0.00018057,0.99982
716116383,5087.0,2517,2570.0,0.765,4682,77,0.711,0.495,7.0819e-05,0.99993
713257083,1925.0,1202,723.0,0.518,4343,66,0.737,0.624,0.00012505,0.99987
772661808,7234.0,2055,5179.0,0.703,5051,83,0.66,0.284,5.7151e-05,0.99994
713382558,2063.0,953,1110.0,0.868,4304,81,0.7609999999999999,0.462,5.5564e-05,0.99994
717596883,5530.0,1233,4297.0,0.8590000000000001,5270,78,1.0,0.223,0.00015435,0.99985
712993008,3819.0,1882,1937.0,0.809,4533,68,0.889,0.493,0.00011192,0.99989
824763783,2645.0,1127,1518.0,0.623,4251,76,0.767,0.426,0.00015971,0.99984
771730758,5448.0,0,5448.0,1.011,4443,75,1.083,0.0,0.00016413,0.99984
780265458,3495.0,1427,2068.0,0.563,4466,85,0.889,0.408,0.00011703,0.99988
714256758,8074.0,0,8074.0,0.528,4347,66,0.535,0.0,3.6508e-05,0.99996
710292333,7772.0,0,7772.0,0.8959999999999999,2618,52,0.5760000000000001,0.0,0.99808,0.00191647
712171158,3124.0,0,3124.0,0.879,4986,79,0.795,0.0,3.2288e-05,0.99997
787339158,8688.0,0,8688.0,0.426,2361,41,0.464,0.0,0.99556,0.00444033
788782008,15987.0,0,15987.0,0.6579999999999999,4146,69,0.5329999999999999,0.0,0.00023636,0.99976
714848958,15109.0,897,14212.0,0.494,2315,43,0.303,0.059,0.98751,0.01249
714987633,4953.0,2039,2914.0,0.68,4026,53,0.828,0.412,0.00019864,0.9998
717684858,22304.0,1333,20971.0,0.463,5002,60,0.5,0.06,0.00032275,0.99968
767376483,1893.0,0,1893.0,0.691,5176,91,0.784,0.0,0.00027607,0.99972
709901058,2232.0,1163,1069.0,0.557,4185,80,0.778,0.521,6.263300000000001e-05,0.99994
823149483,1766.0,0,1766.0,0.769,4643,76,0.617,0.0,0.00037316,0.99963
780073158,3790.0,1149,2641.0,0.597,4455,85,0.604,0.303,2.7707e-05,0.99997
779998083,6392.0,1429,4963.0,0.682,4069,66,0.737,0.224,0.00019311,0.99981
713144208,9989.0,568,9421.0,0.52,2053,49,0.485,0.057,0.99808,0.00191756
771594783,1438.3,0,1438.3,0.8590000000000001,2264,37,0.423,0.0,0.99825,0.00175321
816613158,2559.0,1514,1045.0,0.57,4117,69,0.643,0.5920000000000001,0.00014734,0.99985
770774133,34516.0,1198,33318.0,0.615,4826,70,0.667,0.035,0.00017949,0.99982
712300683,1438.3,0,1438.3,0.8240000000000001,4897,96,0.778,0.0,6.4428e-05,0.99994
714536208,2473.0,1675,798.0,0.648,4203,73,0.872,0.677,0.00020424,0.9998
784880958,4022.0,1680,2342.0,0.579,3776,84,0.826,0.418,0.00011377,0.99989
713784558,3510.0,941,2569.0,0.7170000000000001,4833,77,0.75,0.268,0.00017969,0.99982
719305608,2347.0,1900,447.0,0.845,2447,47,0.621,0.81,0.99673,0.00326528
720190083,1632.0,0,1632.0,0.621,2509,47,0.424,0.0,0.9983,0.00169532
708323208,1522.0,0,1522.0,0.482,2241,36,0.8,0.0,0.99714,0.00286097
781183233,2085.0,1528,557.0,0.664,3805,79,0.795,0.733,3.3505e-05,0.99997
718825908,3803.0,1448,2355.0,0.565,4575,78,0.5920000000000001,0.381,4.5115e-05,0.99995
716963283,3165.0,2517,648.0,0.748,2751,49,1.042,0.795,0.99499,0.0050100000000000006
714924483,4628.0,2327,2301.0,0.611,4226,92,0.736,0.503,0.00018558,0.99981
779922183,2253.0,1981,272.0,0.55,4758,81,0.723,0.879,0.00010386,0.9999
719449533,2655.0,2283,372.0,0.7509999999999999,2386,49,0.485,0.86,0.99513,0.00487126
712559058,20882.0,1525,19357.0,0.828,4765,76,0.767,0.073,0.00015005,0.99985
717853233,3306.0,706,2600.0,0.8140000000000001,4772,76,0.9,0.214,9.0064e-05,0.99991
790069233,2052.0,0,2052.0,0.77,4289,72,0.674,0.0,5.5559e-05,0.99994
794576058,8480.0,1339,7141.0,0.6679999999999999,4070,76,0.49,0.158,0.00019864,0.9998
779877858,2081.0,1342,739.0,1.06,4428,80,0.778,0.645,0.00017488,0.99983
772334133,4637.0,0,4637.0,0.7090000000000001,4583,86,0.911,0.0,8.6952e-05,0.99991
714139308,1438.3,0,1438.3,0.895,4722,81,0.841,0.0,0.00012927,0.99987
806634783,3420.0,1405,2015.0,0.843,4267,75,0.596,0.411,0.00017488,0.99983
720101658,3416.0,1109,2307.0,0.7829999999999999,4614,70,1.0,0.325,4.726300000000001e-05,0.99995
719925483,2171.0,1043,1128.0,0.7,4531,88,0.833,0.48,3.4833000000000003e-05,0.99997
719572833,2791.0,1550,1241.0,0.672,5440,83,0.66,0.555,0.00011811,0.99988
720729108,4445.0,1080,3365.0,0.84,5373,87,0.7759999999999999,0.243,6.4745e-05,0.99994
819214233,1530.0,0,1530.0,0.642,5138,84,0.68,0.0,0.00011811,0.99988
718896108,1438.3,0,1438.3,0.885,5014,84,0.909,0.0,3.3505e-05,0.99997
713723433,5721.0,0,5721.0,0.57,4188,79,0.8809999999999999,0.0,9.4447e-05,0.99991
708514383,3809.0,1172,2637.0,0.9,4314,81,0.976,0.308,1.9752e-05,0.99998
716961033,3520.0,2149,1371.0,0.539,3630,78,0.696,0.611,0.00030516,0.99969
778819083,1604.0,0,1604.0,0.644,2264,47,0.516,0.0,0.99772,0.00227837
714773508,1632.0,351,1281.0,0.721,2532,43,0.483,0.215,0.9971,0.00290471
814181433,3914.0,1683,2231.0,0.636,4242,64,0.73,0.43,0.00018054,0.99982
711984633,2328.0,1953,375.0,0.599,4373,89,0.935,0.8390000000000001,0.00019864,0.9998
710662158,34516.0,2517,31999.0,0.434,2051,41,1.05,0.073,0.00034872,0.99965
711356733,3883.0,847,3036.0,0.951,4667,90,0.8,0.218,0.00021724,0.99978
711456108,1438.3,819,619.3,0.7859999999999999,2488,44,0.6920000000000001,0.569,0.99714,0.00285845
780727833,3229.0,2517,712.0,0.622,4526,95,0.638,0.779,0.00036878,0.99963
771471708,3080.0,1776,1304.0,0.973,5097,77,0.833,0.5770000000000001,9.2637e-05,0.99991
714320358,2569.0,1288,1281.0,1.009,4126,56,0.931,0.501,5.3547e-05,0.99995
720700008,4517.0,2238,2279.0,0.625,4686,81,0.7609999999999999,0.495,8.453e-05,0.99992
713027058,2292.0,0,2292.0,0.568,2595,31,0.409,0.0,0.99657,0.00342939
778228458,2510.0,1928,582.0,1.043,4943,70,0.489,0.768,0.00032275,0.99968
781137783,2420.0,191,2229.0,0.818,2478,43,0.433,0.079,0.99808,0.00191647
719821908,2703.0,0,2703.0,0.882,2752,43,0.433,0.0,0.98167,0.018330000000000003
720537633,3047.0,2139,908.0,0.8420000000000001,4961,85,0.635,0.7020000000000001,0.00016289,0.99984
712378983,7570.0,965,6605.0,0.7090000000000001,2599,61,0.848,0.127,0.99863,0.00137244
763681908,5795.0,924,4871.0,0.86,5674,78,0.857,0.159,7.8291e-05,0.99992
721164483,1441.0,642,799.0,0.563,4894,84,0.826,0.446,9.0064e-05,0.99991
715447008,2999.0,1817,1182.0,0.6779999999999999,5119,83,0.7659999999999999,0.606,0.00018665,0.99981
769676358,1438.3,1309,129.3,0.8420000000000001,5066,76,0.9,0.91,5.3542e-05,0.99995
710487033,1438.3,0,1438.3,0.926,4445,78,0.773,0.0,0.00029408,0.99971
714197133,4762.0,0,4762.0,0.526,2811,52,0.3,0.0,0.99674,0.00326498
718488783,4802.0,1701,3101.0,0.532,4821,66,0.65,0.354,0.00011483,0.99989
715663458,2268.0,651,1617.0,0.7170000000000001,5016,88,0.66,0.287,0.00012505,0.99987
717865008,1438.3,468,970.3,0.747,4425,81,1.077,0.325,3.4268000000000005e-05,0.99997
771400608,8204.0,1375,6829.0,0.915,4727,76,0.949,0.168,5.5077e-05,0.99994
708148158,1827.0,0,1827.0,0.563,4207,86,0.792,0.0,0.00020735,0.99979
720589008,4072.0,1594,2478.0,0.6779999999999999,4317,83,0.8859999999999999,0.391,0.00027008,0.99973
784795083,1984.0,0,1984.0,1.05,4794,73,0.921,0.0,8.453e-05,0.99992
809844108,8086.0,0,8086.0,0.792,4775,78,0.66,0.0,4.8064e-05,0.99995
711521958,1588.0,1506,82.0,0.615,4660,68,0.619,0.948,0.00012511,0.99987
711833508,1536.0,0,1536.0,0.913,4643,89,0.745,0.0,0.00017486,0.99983
713146683,4460.0,0,4460.0,0.916,5473,79,0.7559999999999999,0.0,0.00016413,0.99984
716968683,11287.0,1513,9774.0,0.672,5157,72,0.946,0.134,0.00019213,0.99981
716279508,3430.0,2517,913.0,0.8690000000000001,2639,46,0.643,0.7340000000000001,0.99674,0.00326498
771336783,1759.0,1345,414.0,0.61,4351,81,0.688,0.765,0.00018145,0.99982
717502083,6314.0,0,6314.0,0.903,2718,44,0.63,0.0,0.99653,0.00346592
714843483,7176.0,1493,5683.0,0.665,5063,83,0.93,0.208,5.8763e-05,0.99994
709745508,2295.0,0,2295.0,0.376,2140,40,0.429,0.0,0.99752,0.00248146
711382458,1438.3,0,1438.3,0.713,2389,49,0.361,0.0,0.99892,0.00108299
712190358,1843.0,1802,41.0,0.762,5199,73,0.738,0.978,0.00019396,0.99981
788805858,2181.0,1218,963.0,0.758,4997,89,0.7120000000000001,0.5579999999999999,0.00010944,0.99989
709102458,4754.0,0,4754.0,0.618,2607,41,0.3670000000000001,0.0,0.99885,0.00115006
712533708,11247.0,0,11247.0,0.63,4894,85,0.977,0.0,9.4951e-05,0.99991
720326733,16258.0,865,15393.0,0.623,3761,58,0.657,0.053,0.00010848,0.99989
713605908,34516.0,1316,33200.0,0.569,3863,69,0.643,0.038,3.4465e-05,0.99997
711598533,4255.0,1729,2526.0,0.55,3607,75,0.471,0.406,0.00017468,0.99983
795855258,1438.3,0,1438.3,0.7070000000000001,5045,82,0.745,0.0,0.0001834,0.99982
826783233,3029.0,2214,815.0,0.7,4750,89,0.978,0.731,0.00018145,0.99982
789228108,9091.0,1306,7785.0,0.743,4378,86,0.654,0.14400000000000002,0.00020077,0.9998
785230083,3318.0,2349,969.0,0.883,4905,80,0.7390000000000001,0.708,7.057600000000001e-05,0.99993
807946833,1791.0,0,1791.0,0.735,2771,36,0.5,0.0,0.99671,0.00329379
711011508,1620.0,771,849.0,0.675,4387,91,0.655,0.476,0.00018665,0.99981
718632933,1552.0,0,1552.0,0.762,4731,71,0.6509999999999999,0.0,0.00011057,0.99989
717284133,3472.0,2517,955.0,0.75,4520,84,0.68,0.725,0.00017468,0.99983
711701058,10973.0,1466,9507.0,0.802,4892,94,0.593,0.134,0.00018141,0.99982
712228458,25645.0,1083,24562.0,0.757,4302,63,0.5,0.042,0.00011924,0.99988
717146208,4257.0,2517,1740.0,0.703,2828,50,1.083,0.591,0.9983,0.0017046
719028783,3422.0,0,3422.0,0.506,4486,74,0.682,0.0,0.00028395,0.99972
713274183,4977.0,1411,3566.0,0.652,4182,85,0.848,0.284,8.6952e-05,0.99991
789218433,1438.3,0,1438.3,0.7609999999999999,4528,86,0.6859999999999999,0.0,0.00020516,0.99979
790139583,1438.3,801,637.3,1.155,4386,64,0.778,0.557,5.8902e-05,0.99994
720218658,3369.0,756,2613.0,0.446,4501,96,0.7140000000000001,0.224,0.00011192,0.99989
747074058,7114.0,1637,5477.0,0.6990000000000001,4758,81,0.5,0.23,7.5683e-05,0.99992
719170683,10972.0,0,10972.0,0.6970000000000001,4401,73,0.698,0.0,0.00019751,0.9998
708753633,1438.3,0,1438.3,0.7120000000000001,4462,77,0.638,0.0,4.9875e-05,0.99995
710780883,2446.0,1461,985.0,0.86,4610,78,0.773,0.597,0.00020321,0.9998
785237958,3439.0,0,3439.0,0.825,2661,35,0.29600000000000004,0.0,0.99672,0.00328158
711333933,3005.0,1660,1345.0,0.88,4586,72,0.7559999999999999,0.552,4.0554e-05,0.99996
710797833,2033.0,841,1192.0,0.7170000000000001,4360,95,0.696,0.414,0.0001857,0.99981
720154533,2415.0,1643,772.0,0.964,5063,78,0.733,0.68,0.00018864,0.99981
719123958,5051.0,0,5051.0,0.588,2137,45,0.552,0.0,0.99549,0.00451007
780942633,3519.0,1336,2183.0,0.506,3552,68,0.619,0.38,9.4447e-05,0.99991
720034983,10254.0,0,10254.0,0.51,4258,68,0.838,0.0,2.8307e-05,0.99997
717307158,1853.0,1314,539.0,0.925,5331,79,0.612,0.7090000000000001,0.00010566,0.99989
708876183,28673.0,0,28673.0,0.537,3722,69,0.725,0.0,0.0001483,0.99985
712660308,1895.0,0,1895.0,0.736,2472,40,0.429,0.0,0.99639,0.00360858
715958583,2041.0,1158,883.0,0.563,3588,63,0.4320000000000001,0.5670000000000001,0.00011065,0.99989
771546708,1438.3,0,1438.3,0.74,5013,81,1.025,0.0,6.864e-05,0.99993
711252258,1572.0,985,587.0,0.745,4148,54,0.862,0.627,0.00016413,0.99984
772585008,3187.0,1937,1250.0,0.77,5111,90,0.667,0.608,0.0001106,0.99989
751143858,7427.0,2421,5006.0,0.701,4636,91,0.82,0.326,3.0307e-05,0.99997
708824958,1460.0,0,1460.0,0.682,4265,63,0.615,0.0,5.6153e-05,0.99994
819612933,25410.0,0,25410.0,0.5589999999999999,5472,70,0.591,0.0,0.0003139,0.99969
712804383,2143.0,1194,949.0,0.49,4684,82,0.907,0.557,4.595e-05,0.99995
790149483,8566.0,1484,7082.0,0.807,4195,89,0.8540000000000001,0.173,0.00032275,0.99968
712121508,1438.3,0,1438.3,0.7509999999999999,5200,89,0.679,0.0,4.4796e-05,0.99996
778853358,3297.0,0,3297.0,0.861,4783,91,0.685,0.0,0.00025239,0.99975
716512383,2816.0,2517,299.0,0.742,4817,87,0.7759999999999999,0.894,0.00010545,0.99989
823548858,10533.0,330,10203.0,0.823,2585,48,0.7140000000000001,0.031,0.99835,0.00165082
712144158,2370.0,1166,1204.0,0.562,2164,45,0.607,0.4920000000000001,0.99556,0.00444033
824560758,1678.0,0,1678.0,0.6759999999999999,2475,61,0.6940000000000001,0.0,0.99814,0.00186317
757710783,1493.0,0,1493.0,0.721,2516,63,0.575,0.0,0.99447,0.005529999999999999
713081583,2350.0,1272,1078.0,0.873,4647,86,0.911,0.541,0.00022068,0.99978
710481333,2690.0,1614,1076.0,0.513,2272,57,0.541,0.6,0.9989,0.00109664
721060083,7226.0,1889,5337.0,0.6609999999999999,4653,71,0.614,0.261,3.3508000000000005e-05,0.99997
713759583,3173.0,1822,1351.0,0.8009999999999999,4883,71,0.614,0.574,3.3505e-05,0.99997
717547383,2890.0,1392,1498.0,0.736,4233,77,0.7909999999999999,0.482,0.00010848,0.99989
711683358,3313.0,0,3313.0,0.561,2135,44,0.419,0.0,0.99808,0.00191647
710044308,2625.0,1594,1031.0,0.544,2480,47,0.5670000000000001,0.607,0.00011937,0.99988
713101383,1834.0,0,1834.0,0.618,5402,87,0.611,0.0,3.6508e-05,0.99996
757685733,3226.0,2145,1081.0,0.644,5066,75,0.7859999999999999,0.665,0.00011382,0.99989
717823383,3426.0,1841,1585.0,0.7340000000000001,4268,81,0.8,0.537,0.00010679,0.99989
796029483,2174.0,785,1389.0,0.657,3890,78,0.66,0.361,0.00018665,0.99981
710099358,3959.0,0,3959.0,0.8059999999999999,4935,92,0.804,0.0,0.00011192,0.99989
713872008,2215.0,1347,868.0,0.655,4656,72,0.636,0.608,9.8983e-05,0.9999
788802483,2814.0,1595,1219.0,0.6579999999999999,4766,87,0.5820000000000001,0.5670000000000001,0.00020424,0.9998
817988433,6941.0,1013,5928.0,0.552,4097,78,0.5920000000000001,0.146,0.00012982,0.99987
823554783,3269.0,0,3269.0,0.797,5022,85,0.7709999999999999,0.0,9.3457e-05,0.99991
710643183,3172.0,1160,2012.0,0.588,4163,83,0.804,0.366,0.0001861,0.99981
779859558,2452.0,1012,1440.0,0.46,2398,29,0.318,0.413,0.99697,0.00302546
798238008,5070.0,0,5070.0,0.536,4644,85,0.7709999999999999,0.0,5.663e-05,0.99994
811974483,1466.0,723,743.0,0.7929999999999999,5110,86,0.593,0.493,0.00010848,0.99989
778471758,2427.0,2362,65.0,0.67,4663,85,0.7709999999999999,0.973,0.00030251,0.9997
718513233,17999.0,1861,16138.0,0.7909999999999999,4740,78,0.95,0.103,0.00030251,0.9997
718147233,4553.0,1538,3015.0,0.514,4999,95,0.557,0.338,0.00017468,0.99983
713700258,2953.0,1896,1057.0,0.81,4644,79,0.612,0.642,0.00033411,0.99967
780670083,4363.0,0,4363.0,0.7140000000000001,2596,48,0.846,0.0,0.99527,0.00472896
711438033,1894.0,0,1894.0,0.731,5750,73,0.872,0.0,0.00016883,0.99983
712253058,2097.0,1255,842.0,0.61,4189,83,0.976,0.598,6.9242e-05,0.99993
713519508,1983.0,989,994.0,0.726,5065,80,0.667,0.499,3.3863000000000004e-05,0.99997
789992733,2210.0,1539,671.0,0.843,4937,75,0.974,0.696,5.6825e-05,0.99994
710110683,7879.0,1007,6872.0,0.726,4844,83,0.976,0.128,9.0064e-05,0.99991
720260433,3336.0,1687,1649.0,0.645,5577,95,0.759,0.506,0.00018145,0.99982
714148758,1726.0,1398,328.0,1.009,5228,68,0.7,0.81,0.00035594,0.99964
715522233,2917.0,1523,1394.0,0.7240000000000001,4878,92,0.804,0.522,0.00035857,0.99964
712790358,3023.0,1348,1675.0,0.358,2219,44,0.63,0.446,0.99819,0.00181217
714943233,1915.0,1545,370.0,0.775,3911,80,0.778,0.807,0.00016471,0.99984
789579033,4878.0,2098,2780.0,0.665,5021,84,0.68,0.43,0.0003139,0.99969
708952758,2066.0,1542,524.0,0.71,4887,76,0.617,0.746,5.5564e-05,0.99994
721374033,2164.0,1115,1049.0,0.624,4341,69,0.643,0.515,0.00027604,0.99972
808891983,6250.0,1835,4415.0,0.644,4042,60,0.7140000000000001,0.294,0.0001857,0.99981
794516508,1484.0,0,1484.0,0.532,4838,81,0.929,0.0,6.9242e-05,0.99993
714032883,4718.0,1591,3127.0,0.927,4598,80,1.0,0.337,3.2291e-05,0.99997
778722033,2275.0,1265,1010.0,0.755,5626,77,1.081,0.556,4.317e-05,0.99996
823578483,1438.3,1169,269.3,0.5579999999999999,4429,78,0.529,0.813,5.6153e-05,0.99994
715148658,3683.0,1039,2644.0,0.595,4684,86,0.755,0.282,0.00030251,0.9997
709669533,2722.0,1303,1419.0,0.391,4488,88,0.833,0.479,0.00016413,0.99984
787467858,34516.0,2045,32471.0,0.59,4081,54,0.421,0.059,7.6378e-05,0.99992
708671733,2072.0,1499,573.0,0.598,4091,71,0.6509999999999999,0.723,0.00031726,0.99968
709790058,6383.0,1512,4871.0,0.5579999999999999,4985,87,0.7759999999999999,0.237,9.7154e-05,0.9999
712714008,2725.0,2302,423.0,0.8759999999999999,4714,81,0.8,0.845,0.00020735,0.99979
715191258,2675.0,1999,676.0,0.679,4138,64,0.561,0.747,0.00021724,0.99978
757722708,1438.3,0,1438.3,0.887,4246,83,0.804,0.0,0.00010944,0.99989
718086783,13478.0,0,13478.0,0.929,4738,56,0.867,0.0,7.2863e-05,0.99993
815253708,2841.0,1807,1034.0,0.573,4144,73,0.78,0.636,0.00011065,0.99989
715083633,1830.0,1777,53.0,0.639,5271,76,0.8540000000000001,0.971,0.00018475,0.99982
792098883,2360.0,1204,1156.0,0.539,3696,82,0.8220000000000001,0.51,0.00013405,0.99987
711873858,3717.0,1882,1835.0,0.7959999999999999,4667,91,0.82,0.506,0.00018145,0.99982
713931258,1438.3,0,1438.3,0.315,1988,42,0.355,0.0,0.99814,0.00186317
787591008,2289.0,1195,1094.0,0.6509999999999999,4955,83,0.627,0.522,3.5437e-05,0.99996
801518958,5338.0,0,5338.0,0.919,4139,69,0.865,0.0,0.00028395,0.99972
713068833,1438.3,894,544.3,0.762,4687,85,0.932,0.622,7.3235e-05,0.99993
710566533,2276.0,1372,904.0,0.564,4159,67,0.718,0.603,0.00031211,0.99969
789151983,4091.0,1108,2983.0,0.774,5244,87,0.706,0.271,0.00031726,0.99968
766673433,3798.0,1570,2228.0,0.916,4512,80,0.778,0.413,0.00034872,0.99965
807589908,1778.0,822,956.0,0.68,4189,80,0.667,0.462,7.7894e-05,0.99992
708190158,2920.0,2426,494.0,0.983,2750,41,0.3670000000000001,0.831,0.98528,0.01472
784895358,1938.0,0,1938.0,0.612,2870,49,0.75,0.0,0.99649,0.00350838
710090133,4049.0,1685,2364.0,0.597,3908,80,0.7020000000000001,0.416,0.00027607,0.99972
799242033,1438.3,1162,276.3,0.539,4598,86,0.623,0.8079999999999999,0.00027297,0.99973
719377383,10880.0,2025,8855.0,0.753,4957,90,0.765,0.18600000000000005,0.00018612,0.99981
710371683,3451.0,2006,1445.0,0.555,4097,67,0.763,0.581,8.358799999999999e-05,0.99992
719926683,20749.0,2171,18578.0,0.8420000000000001,4754,77,0.674,0.105,0.00011482,0.99989
793597833,2481.0,1568,913.0,0.537,4466,69,0.5329999999999999,0.632,0.00010953,0.99989
713739708,2415.0,2050,365.0,0.499,4479,71,0.69,0.8490000000000001,0.00025237,0.99975
709389558,1438.3,0,1438.3,0.5660000000000001,4641,85,0.7,0.0,6.765699999999999e-05,0.99993
811907583,7600.0,1574,6026.0,0.605,4240,67,0.396,0.207,0.00012274,0.99988
709087983,1438.3,0,1438.3,0.62,5020,94,0.843,0.0,0.00028744,0.99971
712774908,2601.0,1861,740.0,0.794,5111,83,0.66,0.715,0.00011604,0.99988
820639908,2625.0,2517,108.0,0.7020000000000001,4378,81,0.884,0.959,6.9982e-05,0.99993
713497983,5578.0,0,5578.0,0.627,3459,53,0.71,0.0,0.00011423,0.99989
713489358,3698.0,0,3698.0,0.8109999999999999,3763,82,0.8640000000000001,0.0,0.00017987,0.99982
711381183,1438.3,1141,297.3,0.69,4485,85,0.889,0.7929999999999999,0.00019771,0.9998
814989933,1795.0,1058,737.0,0.778,5575,73,0.738,0.589,6.998800000000001e-05,0.99993
711847833,1933.0,1127,806.0,0.705,4833,71,0.69,0.583,0.00011382,0.99989
772837083,27169.0,0,27169.0,0.7809999999999999,3906,87,0.977,0.0,0.00011256,0.99989
713652783,2367.0,1220,1147.0,1.04,5568,90,0.957,0.515,3.1329e-05,0.99997
719202708,5642.0,541,5101.0,0.742,4633,84,0.68,0.096,6.9242e-05,0.99993
714566133,3239.0,2356,883.0,0.621,4621,91,0.75,0.727,0.00011382,0.99989
717553683,3040.0,2517,523.0,0.774,4608,61,1.033,0.828,9.5577e-05,0.9999
814987983,3680.0,683,2997.0,0.85,4835,77,0.75,0.18600000000000005,9.0064e-05,0.99991
789588933,1787.0,0,1787.0,0.609,3912,79,0.975,0.0,3.3214000000000004e-05,0.99997
714317058,4752.0,2437,2315.0,0.601,3946,63,0.75,0.513,0.00010848,0.99989
772271508,1706.0,0,1706.0,0.726,2320,42,0.448,0.0,0.99691,0.00308778
716366208,8103.0,0,8103.0,0.986,5221,82,0.6729999999999999,0.0,9.5249e-05,0.9999
710971908,3764.0,1780,1984.0,0.79,4898,80,0.667,0.473,0.00027604,0.99972
711412533,5492.0,1573,3919.0,0.636,2416,45,0.667,0.28600000000000003,0.99889,0.00110835
720593583,3554.0,747,2807.0,0.621,5152,90,0.765,0.21,0.00016471,0.99984
720165258,3170.0,2330,840.0,0.858,5357,91,0.978,0.735,0.00010545,0.99989
716147658,2464.0,1601,863.0,0.649,4739,86,0.792,0.65,0.00011153,0.99989
778436283,3429.0,1504,1925.0,0.601,4015,76,1.0,0.439,0.0001106,0.99989
711492258,2021.0,1578,443.0,0.7609999999999999,5298,71,0.919,0.7809999999999999,2.0316e-05,0.99998
771106458,2444.0,1313,1131.0,0.6890000000000001,4609,61,0.794,0.537,0.00020484,0.9998
713183508,2751.0,1158,1593.0,0.821,4861,82,0.8220000000000001,0.421,0.00016413,0.99984
710832108,9017.0,2359,6658.0,0.895,4552,81,0.8,0.262,0.00033251,0.99967
719940483,2107.0,1663,444.0,0.7120000000000001,4841,88,0.725,0.789,0.00010684,0.99989
715207458,2029.0,1074,955.0,0.514,4802,90,0.8,0.529,7.0819e-05,0.99993
716839983,32777.0,0,32777.0,0.665,4520,75,0.923,0.0,0.00018146,0.99982
781073733,4607.0,0,4607.0,0.898,4793,88,0.63,0.0,0.00030251,0.9997
757594083,23486.0,0,23486.0,0.616,4530,74,0.762,0.0,8.2736e-05,0.99992
764496708,1997.0,0,1997.0,0.825,4961,82,0.7829999999999999,0.0,0.00029408,0.99971
714080433,3144.0,1787,1357.0,0.685,4758,67,0.5579999999999999,0.568,0.00018054,0.99982
757675158,2725.0,1851,874.0,0.687,4904,85,0.7,0.679,0.00023623,0.99976
715361433,1874.0,994,880.0,0.713,4194,78,0.857,0.53,0.0001861,0.99981
778191933,7135.0,2517,4618.0,0.631,2305,42,0.448,0.353,0.99895,0.00104798
718792758,3379.0,587,2792.0,0.67,5121,80,0.7020000000000001,0.174,0.00019396,0.99981
709738008,2804.0,1057,1747.0,0.5760000000000001,5033,81,0.8,0.377,0.00016195,0.99984
799020258,16553.0,0,16553.0,0.488,4797,82,0.907,0.0,5.663e-05,0.99994
718152333,2246.0,0,2246.0,0.725,3607,51,0.821,0.0,0.99958,0.00042446
